"Date","Time","Open","High","Low","Close","Up","Down"
10/08/2020,11:25,3443.70,3444.08,3443.70,3443.76,1265,973
10/08/2020,11:26,3443.75,3443.79,3443.10,3443.25,1041,1459
10/08/2020,11:27,3443.23,3443.23,3442.82,3442.84,693,2161
10/08/2020,11:28,3442.82,3442.82,3442.33,3442.69,1253,1528
10/08/2020,11:29,3442.71,3442.73,3442.30,3442.46,1031,1551
10/08/2020,11:30,3442.47,3442.52,3442.20,3442.48,1076,1144
10/08/2020,11:31,3442.47,3442.89,3442.47,3442.67,1316,1766
10/08/2020,11:32,3442.66,3443.16,3442.28,3443.15,1219,1599
10/08/2020,11:33,3443.13,3443.25,3442.99,3442.99,1280,1521
10/08/2020,11:34,3442.95,3443.78,3442.95,3443.76,1804,767
10/08/2020,11:35,3443.77,3444.40,3443.75,3443.81,1910,1578
10/08/2020,11:36,3443.80,3443.82,3442.41,3442.76,1182,2282
10/08/2020,11:37,3442.70,3443.35,3442.70,3442.93,1329,1438
10/08/2020,11:38,3442.95,3443.16,3442.85,3443.15,1112,779
10/08/2020,11:39,3443.13,3443.57,3443.10,3443.56,1324,855
10/08/2020,11:40,3443.57,3444.53,3443.57,3444.53,2167,1502
10/08/2020,11:41,3444.52,3444.52,3443.72,3443.81,1040,2031
10/08/2020,11:42,3443.77,3444.05,3443.77,3443.89,2770,1048
10/08/2020,11:43,3443.90,3444.25,3443.50,3443.93,1528,1261
10/08/2020,11:44,3443.97,3444.56,3443.97,3444.30,1410,1841
10/08/2020,11:45,3444.33,3444.61,3444.02,3444.61,1283,1966
10/08/2020,11:46,3444.59,3445.34,3444.17,3445.20,2713,1472
10/08/2020,11:47,3445.21,3445.40,3444.98,3445.23,1817,1758
10/08/2020,11:48,3445.22,3445.22,3444.20,3444.20,1111,2601
10/08/2020,11:49,3444.06,3444.28,3443.41,3444.25,1538,1923
10/08/2020,11:50,3444.20,3444.63,3444.15,3444.63,1402,872
10/08/2020,11:51,3444.67,3444.67,3443.74,3443.75,1129,1947
10/08/2020,11:52,3443.79,3444.31,3443.71,3444.26,1972,1499
10/08/2020,11:53,3444.23,3444.24,3443.49,3443.50,1120,1625
10/08/2020,11:54,3443.51,3444.20,3443.47,3444.05,1961,1243
10/08/2020,11:55,3444.05,3444.11,3442.96,3443.03,1168,2014
10/08/2020,11:56,3443.01,3443.26,3442.89,3443.06,2191,1394
10/08/2020,11:57,3443.03,3444.38,3443.02,3443.98,3153,1190
10/08/2020,11:58,3443.97,3443.97,3443.72,3443.84,1738,1836
10/08/2020,11:59,3443.86,3443.93,3443.56,3443.93,1814,1076
10/08/2020,12:00,3443.99,3444.75,3443.76,3444.00,1632,3001
10/08/2020,12:01,3444.01,3444.62,3443.79,3443.81,1534,2067
10/08/2020,12:02,3443.71,3443.73,3440.14,3440.71,2288,3326
10/08/2020,12:03,3440.72,3441.82,3439.57,3441.72,2728,2962
10/08/2020,12:04,3441.74,3441.93,3441.03,3441.93,1308,1410
10/08/2020,12:05,3441.92,3442.02,3441.47,3441.62,973,1624
10/08/2020,12:06,3441.61,3441.85,3441.13,3441.76,1299,1603
10/08/2020,12:07,3441.76,3442.40,3441.74,3441.89,1771,1450
10/08/2020,12:08,3441.83,3441.91,3441.61,3441.66,1664,1384
10/08/2020,12:09,3441.66,3442.13,3441.58,3442.07,2073,1293
10/08/2020,12:10,3442.10,3442.10,3441.61,3441.87,1629,1706
10/08/2020,12:11,3441.86,3442.96,3441.81,3442.67,2831,2363
10/08/2020,12:12,3442.66,3443.77,3442.38,3443.77,2222,1705
10/08/2020,12:13,3443.75,3445.68,3443.75,3445.68,4281,1537
10/08/2020,12:14,3445.90,3445.90,3445.05,3445.05,1783,2547
10/08/2020,12:15,3445.03,3445.03,3444.09,3444.12,930,2719
10/08/2020,12:16,3444.11,3444.25,3443.73,3443.73,1124,1621
10/08/2020,12:17,3443.70,3444.23,3442.28,3442.31,1804,2819
10/08/2020,12:18,3442.30,3443.66,3441.66,3443.53,3027,1374
10/08/2020,12:19,3443.51,3443.51,3442.53,3442.73,1005,2121
10/08/2020,12:20,3442.74,3443.60,3442.67,3443.44,1902,1821
10/08/2020,12:21,3443.43,3443.51,3442.52,3442.65,2207,2737
10/08/2020,12:22,3442.65,3443.59,3442.25,3443.59,2582,1517
10/08/2020,12:23,3443.62,3443.91,3443.09,3443.86,1642,1890
10/08/2020,12:24,3443.85,3444.57,3443.85,3444.49,1813,1796
10/08/2020,12:25,3444.48,3444.49,3443.57,3443.79,1543,2128
10/08/2020,12:26,3443.81,3444.17,3443.36,3444.12,1800,2343
10/08/2020,12:27,3444.11,3444.81,3444.06,3444.81,2430,1708
10/08/2020,12:28,3444.82,3445.29,3444.75,3445.25,2749,2783
10/08/2020,12:29,3445.12,3445.12,3444.61,3445.08,1737,2723
10/08/2020,12:30,3445.09,3445.32,3444.80,3444.99,2017,2264
10/08/2020,12:31,3445.13,3445.50,3444.96,3445.44,2327,3022
10/08/2020,12:32,3445.45,3445.62,3444.64,3445.56,2174,2298
10/08/2020,12:33,3445.87,3445.87,3445.23,3445.26,1598,3159
10/08/2020,12:34,3445.23,3445.71,3445.23,3445.38,2505,2232
10/08/2020,12:35,3445.38,3445.61,3445.20,3445.21,1990,1800
10/08/2020,12:36,3445.22,3445.64,3444.30,3444.40,2564,3075
10/08/2020,12:37,3444.38,3445.26,3444.38,3444.90,2570,2587
10/08/2020,12:38,3444.94,3445.72,3444.68,3445.19,2952,2806
10/08/2020,12:39,3445.20,3445.63,3445.20,3445.33,2089,2434
10/08/2020,12:40,3445.31,3445.31,3444.76,3444.76,1893,2975
10/08/2020,12:41,3444.82,3444.88,3444.13,3444.22,2534,2780
10/08/2020,12:42,3444.23,3444.23,3443.71,3443.82,2190,2734
10/08/2020,12:43,3443.82,3444.20,3443.38,3443.53,2633,2951
10/08/2020,12:44,3443.52,3444.62,3443.52,3444.62,3527,2218
10/08/2020,12:45,3444.64,3445.37,3444.12,3444.70,2783,3514
10/08/2020,12:46,3444.72,3445.45,3444.72,3445.37,3991,3118
10/08/2020,12:47,3445.38,3445.40,3444.49,3444.97,3454,3661
10/08/2020,12:48,3444.95,3444.95,3444.04,3444.30,2529,4897
10/08/2020,12:49,3444.40,3444.73,3443.91,3444.12,3147,3839
10/08/2020,12:50,3444.10,3444.67,3443.52,3444.26,3812,4195
10/08/2020,12:51,3444.21,3445.10,3443.09,3444.93,5074,8273
10/08/2020,12:52,3444.90,3445.63,3444.48,3444.75,2782,7175
10/08/2020,12:53,3444.73,3445.62,3444.67,3444.87,4214,5128
10/08/2020,12:54,3444.86,3445.56,3444.38,3444.58,3926,8030
10/08/2020,12:55,3444.57,3445.87,3444.38,3445.72,6831,4700
10/08/2020,12:56,3445.79,3446.77,3444.95,3446.72,10009,6759
10/08/2020,12:57,3446.68,3446.75,3446.07,3446.07,4413,9886
10/08/2020,12:58,3446.07,3446.07,3445.25,3445.77,10542,6962
10/08/2020,12:59,3445.94,3445.96,3445.03,3445.06,7038,13604
10/08/2020,13:00,3445.09,3447.28,3445.09,3446.83,63696,199877
10/09/2020,06:31,3459.67,3464.78,3459.67,3464.31,60711,15711
10/09/2020,06:32,3464.36,3464.98,3464.25,3464.98,6164,6844
10/09/2020,06:33,3465.02,3465.42,3464.49,3465.42,5580,5107
10/09/2020,06:34,3465.47,3468.07,3465.38,3468.03,8463,3241
10/09/2020,06:35,3467.80,3468.39,3467.31,3468.32,4366,5622
10/09/2020,06:36,3468.44,3469.05,3467.08,3467.15,5289,6416
10/09/2020,06:37,3467.43,3467.43,3465.93,3466.00,5266,5541
10/09/2020,06:38,3465.98,3466.35,3465.69,3465.99,3709,4741
10/09/2020,06:39,3466.03,3466.37,3465.69,3465.98,5012,4313
10/09/2020,06:40,3465.88,3466.32,3464.85,3464.96,4186,6394
10/09/2020,06:41,3464.99,3465.70,3464.87,3465.45,3591,4280
10/09/2020,06:42,3465.51,3466.57,3465.36,3466.41,4417,3635
10/09/2020,06:43,3466.38,3466.61,3466.27,3466.51,3670,4443
10/09/2020,06:44,3466.58,3467.40,3466.58,3467.10,4806,4342
10/09/2020,06:45,3467.09,3467.31,3466.23,3466.31,3117,5419
10/09/2020,06:46,3466.29,3466.74,3465.79,3466.03,3570,3830
10/09/2020,06:47,3466.06,3466.08,3462.62,3463.37,3610,6824
10/09/2020,06:48,3463.57,3465.17,3463.57,3464.52,3711,4678
10/09/2020,06:49,3464.42,3465.33,3464.42,3464.56,3843,4220
10/09/2020,06:50,3464.55,3465.57,3464.55,3465.57,3472,2860
10/09/2020,06:51,3465.56,3465.66,3464.78,3464.95,3197,4079
10/09/2020,06:52,3464.92,3465.11,3463.90,3463.90,2254,5102
10/09/2020,06:53,3463.98,3466.53,3463.96,3465.84,4952,3027
10/09/2020,06:54,3465.91,3466.06,3461.46,3461.66,2609,8102
10/09/2020,06:55,3461.60,3464.47,3460.90,3464.47,6344,2636
10/09/2020,06:56,3464.50,3464.87,3464.00,3464.81,4074,3011
10/09/2020,06:57,3464.87,3465.03,3464.62,3464.86,2977,2858
10/09/2020,06:58,3464.82,3465.14,3463.92,3464.06,2496,3790
10/09/2020,06:59,3463.90,3463.98,3463.61,3463.82,2633,3805
10/09/2020,07:00,3463.80,3464.87,3463.80,3464.79,3210,2086
10/09/2020,07:01,3464.90,3465.33,3463.42,3463.69,2901,4381
10/09/2020,07:02,3463.68,3464.19,3463.33,3463.77,3567,3350
10/09/2020,07:03,3463.60,3464.40,3463.60,3464.07,2677,3154
10/09/2020,07:04,3464.09,3466.06,3464.09,3466.06,3748,1888
10/09/2020,07:05,3465.80,3465.87,3464.90,3465.39,2816,2860
10/09/2020,07:06,3465.33,3465.33,3463.78,3463.78,1923,4235
10/09/2020,07:07,3463.49,3463.73,3462.99,3463.50,3027,2439
10/09/2020,07:08,3463.44,3463.45,3461.70,3461.70,1789,3855
10/09/2020,07:09,3461.72,3462.51,3461.13,3462.51,3901,2148
10/09/2020,07:10,3462.52,3463.03,3461.35,3461.35,2244,4146
10/09/2020,07:11,3461.36,3461.94,3460.76,3461.75,3616,2997
10/09/2020,07:12,3461.77,3461.95,3460.03,3460.47,2568,3240
10/09/2020,07:13,3460.45,3461.37,3459.64,3459.83,2906,2801
10/09/2020,07:14,3459.70,3459.81,3458.60,3459.34,2503,2948
10/09/2020,07:15,3459.34,3460.49,3459.34,3460.37,3403,1978
10/09/2020,07:16,3460.29,3462.15,3460.02,3462.05,3869,2479
10/09/2020,07:17,3461.92,3463.02,3461.92,3462.91,2427,1992
10/09/2020,07:18,3462.90,3463.66,3462.21,3462.22,2203,2519
10/09/2020,07:19,3462.28,3462.28,3461.56,3461.68,1985,2771
10/09/2020,07:20,3461.71,3462.78,3461.55,3462.09,2762,3004
10/09/2020,07:21,3462.19,3462.35,3460.74,3461.27,2145,3843
10/09/2020,07:22,3461.20,3461.55,3460.88,3460.89,2518,2653
10/09/2020,07:23,3460.92,3461.50,3460.51,3460.53,2010,3650
10/09/2020,07:24,3460.42,3460.90,3460.04,3460.26,2012,3100
10/09/2020,07:25,3460.25,3461.03,3460.25,3460.88,2882,3571
10/09/2020,07:26,3460.89,3461.00,3459.77,3459.82,2115,3828
10/09/2020,07:27,3459.78,3459.92,3458.88,3458.88,1789,3632
10/09/2020,07:28,3458.82,3459.47,3458.35,3458.35,2421,3164
10/09/2020,07:29,3458.33,3459.78,3458.07,3459.22,2335,4586
10/09/2020,07:30,3459.26,3459.41,3459.00,3459.19,3283,2750
10/09/2020,07:31,3459.23,3460.29,3459.16,3460.17,3142,2442
10/09/2020,07:32,3460.22,3460.56,3459.83,3460.43,3043,2334
10/09/2020,07:33,3460.39,3460.47,3459.71,3459.77,2426,3400
10/09/2020,07:34,3459.71,3460.56,3459.70,3460.48,2966,2293
10/09/2020,07:35,3460.46,3460.77,3459.42,3459.70,2059,2757
10/09/2020,07:36,3459.71,3461.27,3459.65,3461.06,3573,2356
10/09/2020,07:37,3461.03,3461.53,3460.77,3461.49,2929,1638
10/09/2020,07:38,3461.47,3462.34,3461.47,3462.11,1852,2594
10/09/2020,07:39,3462.08,3462.65,3462.08,3462.61,2539,2114
10/09/2020,07:40,3462.58,3463.40,3462.58,3462.85,2339,2331
10/09/2020,07:41,3462.84,3463.05,3462.13,3462.13,1401,2579
10/09/2020,07:42,3461.98,3462.28,3461.78,3461.94,1819,2214
10/09/2020,07:43,3461.96,3463.06,3461.92,3463.06,2562,1438
10/09/2020,07:44,3463.03,3463.08,3462.00,3462.03,1290,2592
10/09/2020,07:45,3462.02,3462.57,3462.00,3462.57,2323,1741
10/09/2020,07:46,3462.53,3463.67,3462.42,3463.49,2628,1839
10/09/2020,07:47,3463.48,3463.75,3463.23,3463.75,2244,2126
10/09/2020,07:48,3463.72,3464.50,3463.61,3464.31,2144,1995
10/09/2020,07:49,3464.33,3465.21,3464.33,3465.13,3629,1676
10/09/2020,07:50,3465.08,3465.40,3464.96,3465.13,2441,2449
10/09/2020,07:51,3465.11,3465.23,3464.52,3464.84,2465,2817
10/09/2020,07:52,3464.86,3465.43,3464.64,3465.08,2189,1778
10/09/2020,07:53,3465.05,3465.48,3464.57,3465.07,2064,2006
10/09/2020,07:54,3465.04,3465.04,3464.37,3464.66,1448,2796
10/09/2020,07:55,3464.62,3464.64,3464.06,3464.39,1717,2046
10/09/2020,07:56,3464.41,3465.00,3464.37,3464.97,1829,1537
10/09/2020,07:57,3464.95,3465.57,3464.95,3465.10,1807,2243
10/09/2020,07:58,3465.08,3465.13,3464.73,3464.95,2610,2260
10/09/2020,07:59,3464.95,3464.95,3464.00,3464.07,2284,3101
10/09/2020,08:00,3464.07,3464.33,3463.81,3464.33,1853,2042
10/09/2020,08:01,3464.32,3465.42,3464.32,3465.29,2744,1661
10/09/2020,08:02,3465.28,3465.63,3464.81,3465.15,1459,2335
10/09/2020,08:03,3465.13,3465.57,3464.86,3465.53,2003,1381
10/09/2020,08:04,3465.71,3466.71,3465.69,3466.71,2730,1307
10/09/2020,08:05,3466.70,3467.58,3466.67,3467.55,1956,1508
10/09/2020,08:06,3467.57,3467.82,3467.39,3467.70,1730,2889
10/09/2020,08:07,3467.72,3469.12,3467.31,3469.06,3677,2200
10/09/2020,08:08,3468.98,3469.19,3468.55,3468.81,1562,2628
10/09/2020,08:09,3468.69,3468.84,3467.08,3467.34,1767,4039
10/09/2020,08:10,3467.37,3467.54,3466.52,3466.62,1391,2725
10/09/2020,08:11,3466.68,3467.77,3466.68,3467.57,2403,2031
10/09/2020,08:12,3467.55,3467.68,3466.65,3466.65,1098,2417
10/09/2020,08:13,3466.65,3467.25,3466.65,3467.19,1477,1784
10/09/2020,08:14,3467.18,3467.47,3466.66,3466.69,1091,2075
10/09/2020,08:15,3466.65,3467.12,3466.63,3467.11,1922,1168
10/09/2020,08:16,3467.08,3467.22,3466.75,3467.22,1739,2541
10/09/2020,08:17,3467.19,3467.21,3467.19,3467.21,55,72
