Date,Time,Adj Vol,Open,High,Low,Close
2016-11-30,17:00:00,61931.0,14.35,14.55,14.05,14.5
2016-11-29,16:40:00,37777.0,14.45,14.65,14.1,14.35
2016-11-28,17:00:00,56760.0,14.3,14.75,14.3,14.45
2016-11-25,13:15:00,21149.0,14.35,14.5,14.25,14.3
2016-11-24,11:30:00,2416.0,14.45,14.5,14.3,14.3
2016-11-23,16:59:00,51439.0,14.4,14.7,14.3,14.45
2016-11-22,17:00:00,71326.0,14.45,14.75,14.2,14.4
2016-11-21,17:00:00,52274.0,14.95,15.05,14.25,14.5
2016-11-18,16:15:00,69556.0,15.05,15.45,14.9,14.95
2016-11-17,17:00:00,74105.0,15.55,15.65,15.0,15.05
2016-11-16,17:00:00,80362.0,15.4,15.8,13.2,15.55
2016-11-15,17:00:00,138092.0,16.05,16.15,13.3,15.4
2016-11-14,17:00:00,141108.0,16.15,16.7,14.45,16.0
2016-11-11,16:15:00,154875.0,16.3,16.95,15.2,16.1
2016-11-10,17:00:00,267152.0,15.05,16.95,14.0,16.3
2016-11-09,17:00:00,346911.0,15.75,23.45,14.9,15.75
2016-11-08,17:00:00,95398.0,16.15,16.9,15.75,15.95
2016-11-07,17:00:00,101156.0,17.5,17.5,16.0,16.1
2016-11-04,16:15:00,117292.0,19.75,19.8,18.45,19.35
2016-11-03,17:00:00,107842.0,18.75,19.85,18.2,19.75
2016-11-02,17:00:00,101977.0,17.85,18.6,17.7,18.55
2016-11-01,17:00:00,121156.0,17.25,18.75,17.0,17.8
2016-10-31,17:00:00,74618.0,16.7,17.35,16.35,17.2
2016-10-28,16:15:00,132602.0,16.0,17.05,15.75,16.65
2016-10-27,17:00:00,81389.0,15.6,16.15,15.25,16.05
2016-10-26,17:00:00,69950.0,15.35,15.75,15.2,15.65
2016-10-25,17:00:00,55160.0,14.95,15.4,14.85,15.3
2016-10-24,17:00:00,49950.0,15.6,15.65,14.9,14.95
2016-10-21,16:15:00,59889.0,15.8,16.1,15.45,15.5
2016-10-20,17:00:00,65703.0,16.15,16.4,15.75,15.75
2016-10-19,17:00:00,71276.0,16.55,16.65,15.25,16.1
2016-10-18,17:00:00,103478.0,17.1,17.1,15.6,16.55
2016-10-17,17:00:00,100029.0,17.25,17.65,16.5,17.1
2016-10-14,16:15:00,131700.0,17.05,17.55,16.1,17.3
2016-10-13,17:00:00,192415.0,16.45,18.05,16.3,17.45
2016-10-12,17:00:00,126178.0,15.9,17.3,15.55,17.3
2016-10-11,17:00:00,92956.0,14.65,16.3,14.6,15.9
2016-10-10,17:00:00,46575.0,14.95,15.15,14.55,14.6
2016-10-07,16:15:00,86513.0,15.0,15.55,14.75,15.35
2016-10-06,17:00:00,50192.0,15.2,15.45,14.95,14.95
2016-10-05,17:00:00,50700.0,15.4,15.55,15.1,15.2
2016-10-04,17:00:00,103975.0,15.45,16.0,15.1,15.35
2016-10-03,17:00:00,60655.0,15.8,16.0,15.4,15.45
2016-09-30,16:15:00,86162.0,16.2,16.75,15.35,15.8
2016-09-29,17:00:00,158042.0,15.25,17.05,15.05,16.1
2016-09-28,17:00:00,79206.0,15.55,15.9,15.2,15.25
2016-09-27,17:00:00,85722.0,16.3,16.55,15.3,15.55
2016-09-26,17:00:00,91635.0,15.4,16.7,15.3,16.3
2016-09-23,16:15:00,83467.0,15.3,15.6,15.2,15.55
2016-09-22,17:00:00,89430.0,15.9,16.0,15.25,15.25
2016-09-21,17:00:00,127750.0,17.35,17.5,15.2,15.95
2016-09-20,17:00:00,150785.0,17.15,17.45,14.85,17.4
2016-09-19,17:00:00,144445.0,17.4,17.7,15.25,17.15
2016-09-16,16:15:00,144541.0,18.15,18.7,16.6,17.55
2016-09-15,17:00:00,157656.0,18.85,19.05,17.05,18.15
2016-09-14,17:00:00,182665.0,17.65,18.95,17.0,18.85
2016-09-13,17:00:00,191313.0,15.4,19.1,15.4,17.6
2016-09-12,17:00:00,158900.0,16.55,17.35,14.95,15.4
2016-09-09,16:15:00,146298.0,13.45,16.75,13.35,16.55
2016-09-08,16:55:00,44978.0,13.25,13.5,13.15,13.4
2016-09-07,17:00:00,41552.0,13.4,13.55,13.2,13.2
2016-09-06,17:00:00,44284.0,13.9,14.0,13.35,13.35
2016-09-05,11:30:00,3321.0,13.9,14.0,13.7,13.9
2016-09-02,16:15:00,58354.0,14.65,14.8,13.85,13.95
2016-09-01,17:00:00,55998.0,14.65,15.15,14.4,14.6
2016-08-31,17:00:00,52003.0,14.55,15.15,14.55,14.6
2016-08-30,17:00:00,47403.0,14.75,14.95,14.5,14.5
2016-08-29,17:00:00,47679.0,15.1,15.4,14.6,14.75
2016-08-26,16:15:00,93911.0,15.0,15.7,14.5,15.15
2016-08-25,17:00:00,53451.0,15.05,15.4,14.85,14.95
2016-08-24,17:00:00,50870.0,14.7,15.25,14.65,15.1
2016-08-23,17:00:00,41745.0,14.8,14.85,14.5,14.65
2016-08-22,16:54:00,57308.0,14.65,15.0,14.65,14.8
2016-08-19,16:15:00,45479.0,14.65,14.95,14.6,14.7
2016-08-18,17:00:00,51420.0,14.85,15.1,14.55,14.65
2016-08-17,17:00:00,85872.0,12.95,15.65,12.55,14.85
2016-08-16,17:00:00,120329.0,14.85,15.4,12.2,15.35
2016-08-15,17:00:00,77455.0,14.85,14.95,12.1,14.85
2016-08-12,16:15:00,101011.0,12.6,15.3,12.45,15.0
2016-08-11,17:00:00,109669.0,12.95,15.2,12.55,15.1
2016-08-10,17:00:00,115827.0,12.4,15.45,12.25,15.2
2016-08-09,17:00:00,58884.0,12.5,12.7,12.05,12.35
2016-08-08,17:00:00,37513.0,12.95,13.0,12.45,12.45
2016-08-05,16:15:00,51285.0,13.5,13.5,12.7,12.9
2016-08-04,17:00:00,52173.0,13.85,13.95,13.4,13.4
2016-08-03,17:00:00,48714.0,14.25,14.7,13.8,13.8
2016-08-02,17:00:00,91381.0,13.7,14.85,13.5,14.2
2016-08-01,17:00:00,68819.0,13.85,14.1,13.45,13.75
2016-07-29,16:15:00,54950.0,14.35,14.65,13.75,13.85
2016-07-28,17:00:00,62841.0,14.7,15.05,14.35,14.35
2016-07-27,16:52:00,72438.0,15.1,15.45,14.6,14.75
2016-07-26,17:00:00,47618.0,15.35,15.65,15.05,15.05
2016-07-25,17:00:00,57918.0,15.4,16.0,15.2,15.3
2016-07-22,16:15:00,49205.0,15.8,15.85,15.25,15.4
2016-07-21,17:00:00,77418.0,15.45,16.05,15.3,15.8
2016-07-20,16:59:00,52468.0,15.7,15.85,11.75,15.45
2016-07-19,16:59:00,117578.0,15.7,16.15,12.25,15.65
2016-07-18,17:00:00,114152.0,16.15,16.3,13.05,15.7
2016-07-15,16:15:00,113944.0,16.15,16.6,13.6,16.3
2016-07-14,16:51:00,118350.0,16.2,16.25,13.8,14.1
2016-07-13,16:57:00,109466.0,14.3,16.5,14.1,16.2
2016-07-12,16:58:00,55649.0,14.65,14.85,14.15,14.3
2016-07-11,17:00:00,53999.0,14.65,14.85,14.35,14.65
2016-07-08,16:15:00,70130.0,16.05,16.25,14.65,14.8
2016-07-07,16:52:00,79587.0,16.2,16.9,15.75,15.95
2016-07-06,17:00:00,91333.0,16.85,17.8,16.05,16.25
2016-07-05,17:00:00,90721.0,16.75,17.75,16.65,16.8
2016-07-04,11:30:00,3368.0,16.65,16.85,16.4,16.65
2016-07-01,16:15:00,70504.0,17.25,17.5,16.45,16.8
2016-06-30,16:57:00,101263.0,17.45,18.15,16.9,17.15
2016-06-29,17:00:00,99516.0,19.0,19.15,17.25,17.3
2016-06-28,16:59:00,144021.0,22.9,22.95,18.85,19.0
2016-06-27,17:00:00,176961.0,23.35,23.7,21.7,23.2
2016-06-24,16:15:00,295253.0,16.2,27.65,16.1,22.7
2016-06-23,17:00:00,126289.0,19.1,19.25,16.45,16.45
2016-06-22,16:59:00,91538.0,18.7,19.6,18.1,19.45
2016-06-21,16:59:00,86298.0,18.35,18.95,17.85,18.7
2016-06-20,17:00:00,105825.0,19.8,19.8,17.9,18.15
2016-06-17,16:15:00,91116.0,20.05,20.3,19.6,20.1
2016-06-16,17:00:00,143909.0,20.6,22.2,19.75,20.0
2016-06-15,16:52:00,124567.0,21.05,21.25,19.6,20.6
2016-06-14,16:59:00,282192.0,21.4,22.05,20.4,21.0
2016-06-13,17:00:00,283846.0,18.7,21.4,17.85,21.35
2016-06-10,16:15:00,176375.0,15.5,18.6,15.5,18.45
2016-06-09,17:00:00,99466.0,16.85,17.3,14.95,17.2
2016-06-08,17:00:00,97831.0,14.75,17.0,14.55,16.85
2016-06-07,16:58:00,54335.0,14.5,14.85,14.0,14.75
2016-06-06,17:00:00,50357.0,14.8,15.0,14.35,14.5
2016-06-03,16:15:00,78458.0,14.9,15.7,14.6,14.75
2016-06-02,16:57:00,64243.0,15.4,15.75,14.75,14.85
2016-06-01,16:53:00,65930.0,15.35,16.05,15.15,15.35
2016-05-31,17:00:00,71185.0,15.4,16.0,15.1,15.3
2016-05-30,11:30:00,2540.0,15.4,15.45,15.15,15.35
2016-05-27,16:15:00,50894.0,15.9,15.95,15.35,15.4
2016-05-26,17:00:00,52397.0,16.15,16.4,15.75,15.85
2016-05-25,17:00:00,70282.0,16.6,16.6,15.9,16.2
2016-05-24,16:59:00,73223.0,17.5,17.65,16.35,16.55
2016-05-23,16:59:00,56303.0,17.35,17.65,17.1,17.55
2016-05-20,16:15:00,76464.0,18.0,18.05,17.25,17.35
2016-05-19,16:58:00,93278.0,18.1,19.1,17.95,18.0
2016-05-18,16:59:00,110070.0,18.0,18.45,15.25,18.05
2016-05-17,16:59:00,133636.0,17.45,18.35,14.8,18.0
2016-05-16,17:00:00,98170.0,18.05,18.35,15.2,15.2
2016-05-13,16:15:00,118288.0,17.55,18.2,15.1,18.1
2016-05-12,17:00:00,115542.0,18.0,18.25,15.0,15.25
2016-05-11,17:00:00,113936.0,14.65,18.0,14.6,15.55
2016-05-10,16:59:00,57154.0,15.55,15.7,14.5,14.65
2016-05-09,16:57:00,54848.0,15.65,15.9,15.15,15.55
2016-05-06,16:15:00,64931.0,16.85,17.25,15.7,15.75
2016-05-05,16:52:00,49211.0,16.95,17.25,16.3,16.8
2016-05-04,16:58:00,66201.0,16.6,17.6,16.55,16.95
2016-05-03,16:43:00,84412.0,15.8,17.2,15.65,16.6
2016-05-02,17:00:00,77082.0,16.85,17.25,15.6,15.8
2016-04-29,16:15:00,126706.0,16.4,18.0,16.35,16.9
2016-04-28,16:52:00,91709.0,15.4,16.7,15.2,16.4
2016-04-27,16:59:00,67221.0,16.2,16.45,15.35,15.45
2016-04-26,17:00:00,52370.0,16.25,16.4,15.85,16.1
2016-04-25,17:00:00,52733.0,16.1,16.85,16.05,16.25
2016-04-22,16:15:00,63423.0,16.9,16.95,16.15,16.2
2016-04-21,17:00:00,69909.0,16.45,16.95,16.2,16.8
2016-04-20,16:59:00,70860.0,13.25,16.65,12.8,16.45
2016-04-19,16:55:00,139226.0,16.3,16.6,13.2,16.25
2016-04-18,17:00:00,117966.0,17.35,17.75,13.85,16.25
2016-04-15,16:15:00,94021.0,14.6,17.55,14.6,17.05
2016-04-14,17:00:00,95425.0,14.85,17.75,14.65,17.3
2016-04-13,16:58:00,102905.0,16.0,18.15,14.85,14.85
2016-04-12,16:59:00,68256.0,17.2,17.35,15.85,16.0
2016-04-11,16:57:00,52935.0,16.75,17.2,16.05,17.15
2016-04-08,16:15:00,56723.0,17.25,17.4,16.2,16.7
2016-04-07,17:00:00,78658.0,15.7,17.85,15.55,17.2
2016-04-06,17:00:00,56807.0,16.75,17.0,15.55,15.65
2016-04-05,17:00:00,69862.0,15.95,17.05,15.95,16.7
2016-04-04,17:00:00,43565.0,15.4,16.05,15.15,15.95
2016-04-01,16:15:00,72721.0,16.0,16.7,15.35,15.4
2016-03-31,17:00:00,50025.0,15.85,16.3,15.6,15.95
2016-03-30,17:00:00,67720.0,16.1,16.3,15.55,15.9
2016-03-29,16:56:00,70687.0,17.2,17.55,16.05,16.1
2016-03-28,17:00:00,43443.0,17.3,17.7,17.0,17.2
2016-03-24,16:15:00,66852.0,17.75,18.55,17.35,17.4
2016-03-23,17:00:00,61925.0,16.85,17.8,16.75,17.7
2016-03-22,17:00:00,67629.0,17.0,17.5,16.7,16.85
2016-03-21,16:57:00,58389.0,17.7,17.9,16.95,17.0
2016-03-18,16:15:00,63191.0,17.75,18.29,17.3,17.75
2016-03-17,17:00:00,76399.0,18.3,18.8,17.55,17.7
2016-03-16,17:00:00,97274.0,16.9,19.5,16.55,18.25
2016-03-15,17:00:00,92032.0,18.85,19.45,16.9,19.0
2016-03-14,16:58:00,77532.0,19.1,19.35,17.25,18.85
2016-03-11,16:15:00,96488.0,20.0,20.0,17.8,19.05
2016-03-10,17:00:00,143365.0,19.05,20.9,18.25,19.95
2016-03-09,16:58:00,73149.0,19.65,20.75,19.05,20.15
2016-03-08,17:00:00,54297.0,18.6,19.75,18.6,19.6
2016-03-07,17:00:00,41738.0,18.8,19.3,18.2,18.55
2016-03-04,16:15:00,57794.0,18.35,18.95,17.75,18.95
2016-03-03,17:00:00,70439.0,19.3,19.5,18.25,18.3
2016-03-02,17:00:00,51925.0,19.5,20.1,19.1,19.3
2016-03-01,17:00:00,67911.0,21.8,22.25,19.4,19.45
2016-02-29,16:59:00,52471.0,21.4,22.2,20.65,21.85
2016-02-26,16:15:00,64249.0,20.95,21.65,20.2,21.5
2016-02-25,17:00:00,57673.0,21.7,22.2,20.75,20.9
2016-02-24,16:59:00,77820.0,22.2,23.45,21.65,21.7
2016-02-23,17:00:00,70716.0,21.05,22.25,20.95,22.2
2016-02-22,17:00:00,62492.0,22.4,22.45,20.85,21.1
2016-02-19,16:15:00,74071.0,22.8,23.5,22.15,22.4
2016-02-18,17:00:00,63941.0,22.85,23.25,22.45,22.8
2016-02-17,17:00:00,62860.0,23.95,25.05,22.75,22.8
2016-02-16,17:00:00,110398.0,24.05,25.6,23.75,23.95
2016-02-15,11:30:00,11706.0,24.85,26.4,23.7,24.05
2016-02-12,16:15:00,109522.0,25.7,28.5,24.85,25.1
2016-02-11,16:59:00,223280.0,24.65,28.7,24.65,25.85
2016-02-10,17:00:00,128544.0,26.0,26.55,23.55,24.7
2016-02-09,16:47:00,80126.0,25.5,27.05,25.4,26.1
2016-02-08,16:59:00,80928.0,24.0,26.8,23.8,25.4
2016-02-05,16:15:00,76442.0,23.1,24.65,22.7,24.15
2016-02-04,16:57:00,58233.0,22.85,23.55,22.3,23.05
2016-02-03,16:58:00,93395.0,23.2,24.75,22.6,22.75
2016-02-02,16:51:00,73758.0,21.7,23.4,21.7,23.15
2016-02-01,16:55:00,56205.0,21.8,22.45,21.3,21.6
2016-01-29,16:15:00,64722.0,23.3,23.45,21.5,21.65
2016-01-28,16:57:00,68368.0,23.4,24.05,22.65,23.2
2016-01-27,16:53:00,77424.0,23.3,24.15,22.25,23.6
2016-01-26,17:00:00,57040.0,23.9,24.85,22.7,23.1
2016-01-25,17:00:00,57226.0,22.75,24.05,22.25,23.9
2016-01-22,16:15:00,84918.0,25.05,25.2,22.6,22.7
2016-01-21,16:59:00,130344.0,24.75,26.0,24.0,25.05
2016-01-20,16:59:00,191180.0,24.15,29.5,23.95,24.95
2016-01-19,17:00:00,185464.0,23.9,26.25,22.7,24.1
2016-01-18,11:30:00,15736.0,24.45,27.3,23.7,24.35
2016-01-15,16:15:00,244677.0,22.3,26.0,22.0,24.4
2016-01-14,16:55:00,196444.0,23.05,25.35,21.6,22.35
2016-01-13,16:58:00,193405.0,22.1,24.65,20.25,23.05
2016-01-12,17:00:00,92742.0,23.45,24.45,21.65,22.15
2016-01-11,16:53:00,133795.0,25.25,26.45,23.1,23.4
2016-01-08,16:15:00,108526.0,23.35,25.35,21.35,25.25
2016-01-07,16:58:00,150310.0,20.25,23.6,20.1,23.4
2016-01-06,16:56:00,93616.0,19.45,21.5,19.4,20.3
2016-01-05,16:59:00,76621.0,19.85,20.65,19.25,19.45
2016-01-04,16:57:00,108718.0,18.5,21.25,18.25,19.75
2015-12-31,16:15:00,43560.0,18.2,18.7,18.05,18.5
2015-12-30,16:58:00,29755.0,17.5,18.4,17.5,18.25
2015-12-29,16:54:00,43568.0,17.85,18.0,17.4,17.45
2015-12-28,16:53:00,51592.0,18.15,18.85,17.75,17.8
2015-12-24,13:15:00,16992.0,17.9,18.25,17.8,18.25
2015-12-23,17:00:00,60572.0,17.95,18.2,17.3,17.9
2015-12-22,17:00:00,65567.0,18.85,19.2,17.75,17.9
2015-12-21,17:00:00,63704.0,20.4,20.4,18.7,18.75
2015-12-18,16:15:00,110736.0,19.2,20.5,18.95,20.4
2015-12-17,17:00:00,95058.0,18.15,19.3,17.65,19.3
2015-12-16,17:00:00,109103.0,20.7,20.75,17.55,18.2
2015-12-15,17:00:00,139823.0,20.35,22.55,18.85,18.9
2015-12-14,16:59:00,225962.0,22.05,24.1,19.8,20.35
2015-12-11,16:15:00,248232.0,19.05,22.95,18.85,21.95
2015-12-10,17:00:00,116997.0,18.9,19.35,18.35,19.1
2015-12-09,16:57:00,167348.0,17.7,19.3,17.15,18.85
2015-12-08,16:57:00,76718.0,16.6,18.2,16.6,17.7
2015-12-07,17:00:00,73798.0,16.2,17.6,16.05,16.55
2015-12-04,16:15:00,97813.0,18.2,18.35,16.2,16.25
2015-12-03,16:57:00,124768.0,16.65,19.1,16.2,18.2
2015-12-02,17:00:00,72440.0,16.2,17.15,16.0,16.7
2015-12-01,16:56:00,57342.0,16.9,17.0,16.1,16.25
2015-11-30,16:54:00,51931.0,17.1,17.45,16.85,16.95
2015-11-27,13:15:00,27227.0,16.55,17.2,16.55,17.2
2015-11-26,11:30:00,2236.0,16.85,16.95,16.55,16.6
2015-11-25,16:54:00,44716.0,17.35,17.6,16.75,16.8
2015-11-24,16:59:00,60181.0,17.15,18.0,17.0,17.4
2015-11-23,16:51:00,50304.0,17.45,17.8,16.95,17.1
2015-11-20,16:15:00,57584.0,18.2,18.3,17.35,17.4
2015-11-19,16:55:00,135875.0,17.85,18.5,17.4,18.15
2015-11-18,17:00:00,156987.0,18.6,18.8,17.55,17.75
2015-11-17,17:00:00,134745.0,17.9,19.25,17.55,18.55
2015-11-16,17:00:00,143187.0,20.25,21.6,17.8,18.15
2015-11-13,16:15:00,144919.0,18.75,20.05,18.25,19.9
2015-11-12,17:00:00,128319.0,17.3,18.85,16.35,18.55
2015-11-11,16:59:00,65117.0,16.35,17.4,15.95,17.35
2015-11-10,16:57:00,47441.0,17.05,17.25,16.05,16.3
2015-11-09,16:55:00,68865.0,15.8,17.3,15.65,17.05
2015-11-06,16:15:00,66504.0,16.15,16.65,15.65,15.7
2015-11-05,16:59:00,58740.0,16.65,16.9,16.0,16.1
2015-11-04,16:55:00,61163.0,16.1,16.8,15.75,16.7
2015-11-03,16:59:00,48810.0,15.85,16.15,15.55,16.15
2015-11-02,17:00:00,50921.0,16.65,17.1,15.45,15.85
2015-10-30,16:15:00,46809.0,16.15,16.8,15.95,16.65
2015-10-29,16:57:00,53245.0,16.0,16.6,16.0,16.15
2015-10-28,16:50:00,78068.0,16.5,17.05,15.85,16.05
2015-10-27,17:00:00,59967.0,16.9,17.25,16.3,16.45
2015-10-26,17:00:00,51559.0,16.5,17.2,16.35,16.85
2015-10-23,16:15:00,85584.0,16.05,16.7,15.55,16.65
2015-10-22,16:56:00,109326.0,18.0,18.05,15.9,16.05
2015-10-21,16:57:00,96248.0,17.0,18.3,15.25,18.0
2015-10-20,17:00:00,92437.0,16.05,17.05,15.2,16.1
2015-10-19,17:00:00,103925.0,17.05,17.45,15.3,16.05
2015-10-16,16:15:00,89870.0,17.2,18.0,16.3,17.1
2015-10-15,16:59:00,99974.0,18.2,18.65,16.6,17.15
2015-10-14,17:00:00,89500.0,18.35,19.25,17.95,18.7
2015-10-13,16:58:00,53516.0,16.75,18.4,16.7,18.35
2015-10-12,17:00:00,44098.0,18.2,18.45,16.6,16.7
2015-10-09,16:15:00,48963.0,18.4,19.0,18.05,18.15
2015-10-08,16:58:00,59363.0,19.45,20.15,18.1,18.35
2015-10-07,16:59:00,55318.0,20.6,20.6,19.35,19.5
2015-10-06,16:59:00,47644.0,19.85,20.55,19.5,20.5
2015-10-05,16:55:00,58166.0,21.15,21.45,19.7,19.85
2015-10-02,16:15:00,85300.0,22.25,23.7,21.0,21.05
2015-10-01,17:00:00,77014.0,23.05,23.65,21.9,22.2
2015-09-30,16:59:00,65449.0,23.85,24.0,22.5,23.05
2015-09-29,17:00:00,87138.0,23.95,24.7,23.0,23.9
2015-09-28,17:00:00,107409.0,22.3,24.65,21.8,24.0
2015-09-25,16:15:00,90709.0,22.05,22.85,20.45,22.35
2015-09-24,16:55:00,120357.0,21.1,23.35,20.9,21.9
2015-09-23,16:54:00,71948.0,21.9,22.9,20.85,21.05
