purchase date,sale date,purchase underlying price,sale underlying price,contracts number,equity after sale of options,option price at purchase,option price at sale,trade costs,cost of purchase,profit/loss
1997-11-10,1998-02-10,935.90002,1022.15002,8.0,359511.67,11.60218,0.02166,92.82,9281.74,-9357.24
1998-02-10,1998-05-11,1022.15002,1119.13,39.0,382047.54,2.68325,0.00114,104.65,10464.68,-10564.88
1998-05-11,1998-09-01,1119.13,1000.71002,20.0,451043.65,5.61286,59.15653,112.26,11225.72,106975.08
1998-09-01,1998-12-10,1000.71002,1183.77002,10.0,516744.32,12.65325,0.00037,126.53,12653.25,-12779.41
1998-12-10,1999-03-10,1183.77002,1287.02002,33.0,546165.05,4.6106,0.31937,152.15,15214.98,-14313.21
1999-03-10,1999-06-10,1287.02002,1318.64001,20.0,544196.0,8.08308,0.65235,161.66,16166.16,-15023.12
1999-06-10,1999-09-10,1318.64001,1357.62,30.0,544774.31,5.39037,0.42049,161.71,16171.11,-15071.35
1999-09-10,1999-12-10,1357.62,1421.57996,35.0,554417.52,4.57751,0.25471,160.21,16021.28,-15290.01
1999-12-10,2000-03-10,1421.57996,1413.45996,36.0,544973.76,4.55749,2.79061,164.07,16406.96,-6524.84
2000-03-10,2000-06-12,1413.45996,1462.93005,17.0,555151.11,9.22899,4.40013,156.89,15689.28,-8365.95
2000-06-12,2000-09-11,1462.93005,1506.76001,7.0,556543.32,20.90126,0.02532,146.31,14630.88,-14759.47
2000-09-11,2001-01-05,1506.76001,1334.77002,21.0,657372.05,7.75033,84.2916,162.76,16275.69,160573.91
2001-01-05,2001-04-10,1334.77002,1173.92004,9.0,588646.95,20.99054,31.72216,188.91,18891.49,9469.55
2001-04-10,2001-07-10,1173.92004,1203.43005,9.0,585477.42,19.33893,0.31617,174.05,17405.04,-17294.53
2001-07-10,2001-09-21,1203.43005,984.53998,49.0,670697.85,3.53839,41.5794,173.38,17338.11,186227.57
2001-09-21,2001-12-10,984.53998,1158.31006,33.0,763062.63,5.90267,0.00437,194.79,19478.81,-19659.18
2001-12-10,2002-03-11,1158.31006,1173.03003,47.0,754407.28,4.84224,1.02516,227.59,22758.53,-18167.87
2002-03-11,2002-06-10,1173.03003,1038.18005,37.0,700146.45,5.98683,13.97543,221.51,22151.27,29336.31
2002-06-10,2002-09-10,1038.18005,909.89002,31.0,727934.07,6.61331,42.39614,205.01,20501.26,110721.76
2002-09-10,2002-10-10,909.89002,806.51001,15.0,651338.49,14.16146,17.37822,212.42,21242.19,4612.72
2002-10-10,2003-01-10,806.51001,932.89002,11.0,731245.9,17.05448,0.07932,187.6,18759.93,-18860.28
2003-01-10,2003-04-10,932.89002,871.78003,26.0,684833.07,8.18307,8.17338,212.76,21275.98,-237.95
2003-04-10,2003-07-10,871.78003,1002.21002,20.0,764163.03,9.87446,0.00516,197.49,19748.92,-19936.09
2003-07-10,2003-10-10,1002.21002,1040.83997,66.0,770217.53,3.41865,0.03463,225.63,22563.09,-22560.16
2003-10-10,2004-02-10,1040.83997,1147.02002,20.0,824229.2,11.39681,0.41386,227.94,22793.62,-22193.84
2004-02-10,2004-06-10,1147.02002,1136.46997,43.0,813924.68,5.65725,4.96131,243.26,24326.18,-3235.8
2004-06-10,2004-10-12,1136.46997,1124.39001,30.0,789462.3,7.86342,2.595,235.9,23590.26,-16041.16
2004-10-12,2005-02-10,1124.39001,1198.75,51.0,818676.34,4.59119,0.42986,234.15,23415.07,-21456.93
2005-02-10,2005-06-10,1198.75,1202.79004,68.0,825948.1,3.55284,4.21364,241.59,24159.31,4251.85
2005-06-10,2005-10-11,1202.79004,1193.09998,31.0,800278.47,7.87172,1.78632,244.02,24402.33,-19108.76
2005-10-11,2006-02-10,1193.09998,1269.89001,72.0,829549.63,3.28269,0.43983,236.35,23635.37,-20704.94
2006-02-10,2006-06-12,1269.89001,1255.21997,75.0,828576.59,3.29054,4.38049,246.79,24679.05,7927.84
2006-06-12,2006-10-10,1255.21997,1354.22998,37.0,866991.06,6.67896,0.0867,247.12,24712.15,-24638.48
2006-10-10,2007-02-12,1354.22998,1439.10999,165.0,894790.66,1.56497,0.07004,258.22,25822.0,-24924.56
2007-02-12,2007-03-13,1439.10999,1406.22998,243.0,1130624.04,1.09604,11.50933,266.34,26633.77,252776.61
2007-03-13,2007-07-10,1406.22998,1531.84998,33.0,1194847.71,10.0386,0.91757,331.27,33127.38,-30430.67
2007-07-10,2007-11-13,1531.84998,1481.37,49.0,1227104.53,7.23513,21.44339,354.52,35452.14,69265.95
2007-11-13,2008-02-11,1481.37,1341.40002,73.0,1179554.34,4.94837,13.85534,361.23,36123.1,64659.65
2008-02-11,2008-05-12,1341.40002,1404.06006,34.0,1200361.86,10.15084,0.93834,345.13,34512.86,-31667.63
2008-05-12,2008-08-11,1404.06006,1313.15002,31.0,1120891.77,11.26643,9.92597,349.26,34925.93,-4504.69
2008-08-11,2008-10-08,1313.15002,1021.06,28.0,1220273.62,11.60615,132.32228,324.97,32497.22,337680.19
2008-10-08,2008-11-10,1021.06,951.95001,16.0,1197057.15,22.40076,60.01751,358.41,35841.22,59828.39
2008-11-10,2008-12-10,951.95001,908.27002,5.0,1138712.9,61.42808,53.59626,307.14,30714.04,-4223.05
2008-12-10,2009-01-12,908.27002,890.40002,5.0,1100157.49,57.24015,24.40928,286.2,28620.07,-16701.64
2009-01-12,2009-02-10,890.40002,868.04999,10.0,1049688.85,31.53096,8.10996,315.31,31530.96,-23736.31
2009-02-10,2009-03-10,868.04999,719.59998,29.0,972003.02,10.45832,43.38194,303.29,30329.13,95175.21
2009-03-10,2009-04-13,719.59998,864.31,20.0,1133576.09,14.19602,1.16738,283.92,28392.04,-26341.2
2009-04-13,2009-05-11,864.31,922.98999,19.0,1178526.17,17.72293,2.2137,336.74,33673.57,-29804.28
2009-05-11,2009-08-10,922.98999,1010.11999,12.0,1253204.62,27.80901,0.24002,333.71,33370.81,-33416.5
2009-08-10,2009-11-10,1010.11999,1096.42004,49.0,1320751.57,7.53459,0.18435,369.19,36919.49,-36385.37
2009-11-10,2010-02-10,1096.42004,1073.67004,59.0,1261279.26,6.58085,1.04109,388.27,38827.02,-33072.85
2010-02-10,2010-05-10,1073.67004,1163.84998,102.0,1328870.55,3.69062,0.27463,376.44,37644.32,-35219.54
2010-05-10,2010-08-10,1163.84998,1127.16003,50.0,1265963.21,7.89583,3.46118,394.79,39479.15,-22568.04
2010-08-10,2010-11-10,1127.16003,1218.75,47.0,1328117.77,7.91573,0.00336,372.04,37203.93,-37560.18
2010-11-10,2011-03-10,1218.75,1315.71997,31.0,1402272.13,12.42592,3.33467,385.2,38520.35,-28568.07
2011-03-10,2011-07-11,1315.71997,1343.31006,25.0,1414730.03,16.54771,10.17359,413.69,41369.28,-16348.99
2011-07-11,2011-11-10,1343.31006,1246.21997,18.0,1426463.2,22.35718,83.43821,402.43,40242.92,109543.42
2011-11-10,2012-02-10,1246.21997,1351.20996,15.0,1500632.97,26.98857,0.00354,404.83,40482.86,-40882.38
2012-02-10,2012-06-11,1351.20996,1335.52002,30.0,1483728.56,14.62025,14.56948,438.61,43860.75,-590.92
2012-06-11,2012-10-10,1335.52002,1442.52002,19.0,1558274.01,22.14182,1.00598,420.69,42069.46,-40578.79
2012-10-10,2013-02-11,1442.52002,1518.31006,51.0,1608918.76,8.95733,3.34149,456.82,45682.38,-29097.6
2013-02-11,2013-06-10,1518.31006,1648.68994,34.0,1706801.71,14.09171,3.59592,479.12,47911.81,-36164.81
2013-06-10,2013-10-10,1648.68994,1692.56006,24.0,1714476.05,20.95428,5.91719,502.9,50290.27,-36591.92
2013-10-10,2014-02-10,1692.56006,1799.93994,31.0,1784705.48,16.31164,5.04364,505.66,50566.08,-35436.46
2014-02-10,2014-06-10,1799.93994,1950.85999,24.0,1878557.03,21.45373,0.25555,514.89,51488.95,-51390.52
2014-06-10,2014-10-10,1950.85999,1936.97998,101.0,1924408.34,5.52222,11.26689,557.74,55774.42,57463.43
2014-10-10,2015-02-10,1936.97998,2070.86011,30.0,2032765.43,18.93116,12.44503,567.93,56793.48,-20026.32
2015-02-10,2015-05-11,2070.86011,2117.68994,72.0,2017072.55,8.32138,0.04665,599.14,59913.94,-60177.2
2015-05-11,2015-09-10,2117.68994,1965.29004,33.0,2106031.17,17.8008,86.67287,587.43,58742.64,226690.4
2015-09-10,2015-12-10,1965.29004,2067.6499,29.0,2146738.43,21.48969,0.06197,623.2,62320.1,-62763.59
2015-12-10,2016-04-11,2067.6499,2062.92993,24.0,2115793.54,26.19224,15.28684,628.61,62861.38,-26801.57
2016-04-11,2016-08-10,2062.92993,2183.40991,23.0,2194538.06,26.72876,9.06211,614.76,61476.15,-41248.06
2016-08-10,2016-12-12,2183.40991,2264.03003,20.0,2213745.78,31.34861,1.91976,626.97,62697.22,-59484.67
2016-12-12,2017-04-10,2264.03003,2366.37012,73.0,2247418.32,9.03255,0.40909,659.38,65937.62,-63610.64
2017-04-10,2017-08-10,2366.37012,2465.37988,164.0,2283490.44,4.0873,0.7448,670.32,67031.72,-55487.32
2017-08-10,2017-12-11,2465.37988,2660.33008,127.0,2390786.02,5.3551,0.05853,680.1,68009.77,-67946.54
2017-12-11,2018-02-08,2660.33008,2685.27002,297.0,3490901.18,2.39911,38.33937,712.54,71253.57,1066713.18
2018-02-08,2018-05-10,2685.27002,2726.11011,95.0,3443129.08,10.89066,1.77933,1034.61,103461.27,-87592.25
2018-05-10,2018-08-10,2726.11011,2842.19995,80.0,3482563.14,12.75403,0.00047,1020.32,102032.24,-103048.8
2018-08-10,2018-11-20,2842.19995,2669.43994,137.0,4232467.62,7.54184,76.53848,1033.23,103323.21,944220.74
2018-11-20,2019-02-11,2669.43994,2718.05005,87.0,4209336.23,14.46958,4.55716,1258.85,125885.35,-87496.9
2019-02-11,2019-05-10,2718.05005,2891.31006,50.0,4344879.03,24.72155,0.00076,1236.08,123607.75,-124840.03
