Date,Equity1,num_options,num_stocks,options_value_calc,options_value_reported,price_stocks,stocks_value
1961-12-20,504614.75,15747363.0,7088.0,516.19,2.601445346484335e-05,71.12,504098.56
1961-12-21,503030.95,15747363.0,7088.0,775.27,4.24669754428373e-05,70.86,502255.68
1961-12-22,503193.35,15747363.0,7088.0,583.27,3.0274503690394788e-05,70.91,502610.08
1961-12-26,503874.82,15747363.0,7088.0,485.06,2.4037933499288693e-05,71.02,503389.76
1961-12-27,508389.6,15747363.0,7088.0,534.4,2.7171074347634265e-05,71.65,507855.2
1961-12-28,508653.67,15747363.0,7088.0,514.95,2.593579379225018e-05,71.69,508138.72
1961-12-29,507747.85,15747363.0,7088.0,601.45,3.14285773464441e-05,71.55,507146.4
1962-01-02,511058.86,15747363.0,7088.0,1006.38,5.71429330699807e-05,71.96,510052.48
1962-01-03,507809.26,15747363.0,7088.0,1159.02,6.683596364806966e-05,71.48,506650.24
1962-01-04,509096.35,15747363.0,7088.0,1453.79,8.555444620064571e-05,71.62,507642.56
1962-01-05,884540.3,1407109.0,12476.0,740.46,0.0003913666544928772,70.84,883799.84
1962-01-08,871971.5,1407109.0,12476.0,647.66,0.00032541714247940473,69.84,871323.84
1962-01-09,873059.38,1407109.0,12476.0,612.7,0.00030057565782717205,69.93,872446.68
1962-01-10,868732.08,1407109.0,12476.0,652.0,0.0003285014384424266,69.58,868080.08
1962-01-11,868399.46,1407109.0,12476.0,818.42,0.00044677174031420436,69.54,867581.04
1962-01-12,875941.69,1407109.0,12476.0,500.77,0.00022102465122141902,70.17,875440.92
1962-01-15,873329.81,1407109.0,12476.0,508.85,0.000226771220687488,69.96,872820.96
1962-01-16,869166.07,1407109.0,12476.0,711.71,0.00037093758559416865,69.61,868454.36
1962-01-17,866253.99,1407109.0,12476.0,1542.43,0.0009613084811577674,69.31,864711.56
1962-01-18,859675.59,1407109.0,12476.0,2200.11,0.0014287091144202652,68.73,857475.48
1962-01-19,875482.14,1407109.0,12476.0,1164.06,0.0006924091927588347,70.08,874318.08
1962-01-22,867235.65,1407109.0,12476.0,1775.53,0.0011269735327266647,69.37,865460.12
1962-01-23,863053.05,1407109.0,12476.0,2708.09,0.0017897225064543304,68.96,860344.96
1962-01-24,860160.51,1407109.0,12476.0,3308.83,0.0022166483254828923,68.68,856851.68
1962-01-25,864043.32,1407109.0,12476.0,2575.52,0.0016955051053338388,69.05,861467.8
1962-01-26,859991.66,1407109.0,12476.0,3264.74,0.0021853175587722845,68.67,856726.92
1962-01-29,857894.69,1407109.0,12476.0,3288.69,0.002202336883450548,68.5,854606.0
1962-01-30,858963.25,1407109.0,12476.0,2485.85,0.001631776661767656,68.65,856477.4
1962-01-31,865163.29,1407109.0,12476.0,3196.45,0.002136784420057547,69.09,861966.84
1962-02-01,871868.7,1407109.0,12476.0,2915.3,0.0019369820910871555,69.65,868953.4
1962-02-02,876866.49,1407109.0,12476.0,3296.97,0.0022082202689601427,70.02,873569.52
1962-02-05,879668.95,1407109.0,12476.0,2606.15,0.0017172709027906269,70.3,877062.8
1962-02-06,879551.64,1407109.0,12476.0,2239.32,0.0014565729366514263,70.32,877312.32
1962-02-07,883675.44,1407109.0,12476.0,1996.52,0.0012840195337808294,70.67,881678.92
1962-02-08,886789.25,1407109.0,12476.0,1617.05,0.0010143395686380563,70.95,885172.2
1962-02-09,885393.75,1407109.0,12476.0,1718.67,0.0010865608002014263,70.83,883675.08
1962-02-12,884738.02,1407109.0,12476.0,1312.46,0.0007978783810834514,70.81,883425.56
1962-02-13,885650.37,1407109.0,12476.0,1226.73,0.0007369522764845149,70.89,884423.64
1962-02-14,884392.48,1407109.0,12476.0,1216.44,0.0007296388369941384,70.79,883176.04
1962-02-15,887461.44,1407109.0,12476.0,916.88,0.0005167445838141042,71.06,886544.56
1962-02-16,888292.99,1407109.0,12476.0,875.11,0.0004870657943036316,71.13,887417.88
1962-02-19,886198.19,1407109.0,12476.0,901.23,0.0005056231427021003,70.96,885296.96
1962-02-20,885661.18,1407109.0,12476.0,988.02,0.0005673062520631933,70.91,884673.16
1962-02-21,886466.51,1407109.0,12476.0,1044.79,0.0006076535790653405,70.97,885421.72
1962-02-23,881281.52,1407109.0,12476.0,850.2,0.00046936187062285306,70.57,880431.32
1962-02-26,878515.08,1407109.0,12476.0,1078.0,0.0006312543512166785,70.33,877437.08
1962-02-27,878394.25,1407109.0,12476.0,1081.93,0.0006340470193948802,70.32,877312.32
1962-02-28,879303.38,1407109.0,12476.0,743.46,0.00039349955320019253,70.42,878559.92
1962-03-01,881500.54,1407109.0,12476.0,694.94,0.0003590190183532932,70.6,880805.6
1962-03-02,876011.44,1407109.0,12476.0,695.28,0.000359260104388609,70.16,875316.16
1962-03-05,879560.57,1407109.0,12476.0,252.09,4.429781178217403e-05,70.48,879308.48
1962-03-06,876545.83,1407109.0,12476.0,231.59,2.9726176532694597e-05,70.24,876314.24
1962-03-07,874433.98,1407109.0,12476.0,240.66,3.6173197401444604e-05,70.07,874193.32
1962-03-08,878183.95,1407109.0,12476.0,247.83,4.126977658956482e-05,70.37,877936.12
1962-03-09,882397.71,1407109.0,12476.0,219.75,2.1312470488341973e-05,70.71,882177.96
1962-03-12,883014.66,1407109.0,12476.0,212.9,1.6448241183287388e-05,70.76,882801.76
1962-03-13,884259.63,1407109.0,12476.0,210.27,1.4575536284216865e-05,70.86,884049.36
1962-03-14,889113.98,1407109.0,12476.0,198.98,6.548975067522159e-06,71.25,888915.0
1962-03-15,891475.77,1407109.0,12476.0,190.33,4.081116344275865e-07,71.44,891285.44
1962-03-16,890228.35,1407109.0,12476.0,190.51,5.359108071441025e-07,71.34,890037.84
1962-03-19,889853.82,1407109.0,12476.0,190.26,3.5739198755761704e-07,71.31,889663.56
1962-03-20,886984.71,1407109.0,12476.0,190.63,6.204637898420457e-07,71.08,886794.08
1962-03-21,885112.68,1407109.0,12476.0,190.0,1.7076313568402984e-07,70.93,884922.68
1962-03-22,883989.91,1407109.0,12476.0,190.07,2.2349253491892813e-07,70.84,883799.84
1962-03-23,883241.35,1407109.0,12476.0,190.07,2.2169834536691282e-07,70.78,883051.28
1962-03-26,881371.04,1407109.0,12476.0,191.16,9.950469493266961e-07,70.63,881179.88
1962-03-27,876007.15,1407109.0,12476.0,191.95,1.559731951746978e-06,70.2,875815.2
1962-03-28,877628.88,1407109.0,12476.0,191.8,1.4487887847491367e-06,70.33,877437.08
1962-03-29,879747.95,1407109.0,12476.0,189.95,1.3662962099789626e-07,70.5,879558.0
1962-03-30,874633.09,1407109.0,12476.0,190.25,3.501915147939612e-07,70.09,874442.84
1962-04-02,871264.21,1407109.0,12476.0,189.89,9.348168521583542e-08,69.82,871074.32
1962-04-03,867647.12,1407109.0,12476.0,190.84,7.668925691347721e-07,69.53,867456.28
1962-04-04,863780.91,1407109.0,12476.0,192.19,1.7304332297736415e-06,69.22,863588.72
1962-04-05,862159.06,1407109.0,12476.0,192.22,1.7469797634430718e-06,69.09,861966.84
1962-04-06,866274.88,1407109.0,12476.0,190.96,8.525125320872309e-07,69.42,866083.92
1962-04-09,861288.89,1407109.0,12476.0,195.37,3.984306576999797e-06,69.02,861093.52
1962-04-10,858548.81,1407109.0,12476.0,200.01,7.2836072785537965e-06,68.8,858348.8
1962-04-11,864282.81,1407109.0,12476.0,195.05,3.762182721590336e-06,69.26,864087.76
1962-04-12,853955.14,1407109.0,12476.0,222.46,2.324086122661639e-05,68.43,853732.68
1962-04-13,849960.25,1407109.0,12476.0,219.89,2.1409562877918332e-05,68.11,849740.36
1962-04-16,850955.81,1407109.0,12476.0,217.37,1.9622284120423108e-05,68.19,850738.44
1962-04-17,851092.74,1407109.0,12476.0,229.54,2.826938764714619e-05,68.2,850863.2
1962-04-18,857568.05,1407109.0,12476.0,217.33,1.9594649849561697e-05,68.72,857350.72
1962-04-19,859811.81,1407109.0,12476.0,215.41,1.8226017432252566e-05,68.9,859596.4
1962-04-23,861177.37,1407109.0,12476.0,208.61,1.3399369608706364e-05,69.01,860968.76
1962-04-24,859924.63,1407109.0,12476.0,203.47,9.746700393848426e-06,68.91,859721.16
1962-04-25,855872.19,1407109.0,12476.0,268.11,5.568079483768331e-05,68.58,855604.08
1962-04-26,848498.93,1407109.0,12476.0,505.21,0.0002241798131983764,67.97,847993.72
1962-04-27,844506.54,1407109.0,12476.0,1004.18,0.0005787862980488126,67.61,843502.36
1962-04-30,839497.45,1407109.0,12476.0,4853.05,0.0033140933997656274,66.9,834644.4
1962-05-01,1386974.42,433447.0,21017.0,1113.44,0.0019924334669249727,65.94,1385860.98
1962-05-02,1402084.69,433447.0,21017.0,881.3,0.001456850210987834,66.67,1401203.39
1962-05-03,1407731.93,433447.0,21017.0,1064.12,0.0018786355203896515,66.93,1406667.81
1962-05-04,1404833.56,433447.0,21017.0,897.96,0.0014952881492678871,66.8,1403935.6
1962-05-07,1399801.76,433447.0,21017.0,910.24,0.0015236254231015683,66.56,1398891.52
1962-05-08,1391559.94,433447.0,21017.0,1705.73,0.003358889178344704,66.13,1389854.21
1962-05-09,1373600.99,433447.0,21017.0,3923.1,0.008474542883074088,65.17,1369677.89
1962-05-10,1359267.82,433447.0,21017.0,5983.19,0.013227369158038238,64.39,1353284.63
1962-05-11,1721389.2,98754.0,26833.0,1393.9,0.010794034840933442,64.1,1719995.3
1962-05-14,1701054.68,98754.0,26833.0,2257.45,0.019538447970797845,63.31,1698797.23
1962-05-15,1743564.86,98754.0,26833.0,2908.15,0.026127589940890483,64.87,1740656.71
1962-05-16,1743820.96,98754.0,26833.0,2895.92,0.026003739356245226,64.88,1740925.04
1962-05-17,1731717.23,98754.0,26833.0,3403.7,0.031145553002774773,64.41,1728313.53
1962-05-18,1724761.09,98754.0,26833.0,3692.47,0.034069753314143636,64.14,1721068.62
1962-05-21,1721051.4,98754.0,26833.0,3739.4,0.0345448917989456,64.0,1717312.0
1962-05-22,1714909.58,98754.0,26833.0,5915.81,0.05658359110903333,63.69,1708993.77
1962-05-23,2167143.85,19849.0,34691.0,1731.63,0.06764030368690199,62.42,2165412.22
1962-05-24,2145492.58,19849.0,34691.0,1935.69,0.07792063707521879,61.79,2143556.89
1962-05-25,2118315.17,19849.0,34691.0,2857.99,0.12438636867469555,60.98,2115457.18
1962-05-28,2872024.21,12570.0,48517.0,2243.66,0.14188567591698398,59.15,2869780.55
1962-05-29,2833071.15,12570.0,48517.0,5015.22,0.36237570333010716,58.29,2828055.93
1962-05-31,2954423.38,12570.0,48517.0,3619.44,0.2513351375510817,60.82,2950803.94
1962-06-01,2913277.98,12570.0,48517.0,4198.66,0.2974142505663435,59.96,2909079.32
1962-06-04,2873868.8,12570.0,48517.0,5543.76,0.40442304410578966,59.12,2868325.04
1962-06-05,2840664.57,12570.0,48517.0,6301.43,0.4646991018019362,58.42,2834363.14
1962-06-06,2876490.65,12570.0,48517.0,5739.76,0.4200160978938161,59.17,2870750.89
1962-06-07,2863577.56,12570.0,48517.0,5926.26,0.4348526545426905,58.9,2857651.3
1962-06-08,2866860.14,12570.0,48517.0,5812.65,0.4258149568914682,58.97,2861047.49
1962-06-11,2848210.95,12570.0,48517.0,6085.09,0.44748877451094327,58.58,2842125.86
1962-06-12,2805029.19,12570.0,48517.0,7538.97,0.5631512174836599,57.66,2797490.22
1962-06-13,2764556.49,12570.0,48517.0,8790.89,0.6627474142905783,56.8,2755765.6
1962-06-14,2727145.94,12570.0,48517.0,10193.94,0.7743661187948057,56.0,2716952.0
1962-06-15,2726378.69,12570.0,48517.0,11367.37,0.8677173219069818,55.96,2715011.32
1962-06-18,2752669.98,12570.0,48517.0,10003.97,0.7592533212084946,56.53,2742666.01
1962-06-19,2722154.74,12570.0,48517.0,11024.78,0.8404633587755992,55.88,2711129.96
1962-06-20,2723997.2,12570.0,48517.0,10926.56,0.8326493135960984,55.92,2713070.64
1962-06-21,2671134.81,12570.0,48517.0,13373.55,1.0273185565142242,54.78,2657761.26
1962-06-22,2624979.32,12570.0,48517.0,15735.06,1.2151870610544542,53.78,2609244.26
1962-06-25,2586962.26,12570.0,48517.0,17501.94,1.3557504212576017,52.96,2569460.32
1962-06-26,2615134.88,12570.0,48517.0,15594.02,1.2039667042511049,53.58,2599540.86
1962-06-27,2580591.54,12570.0,48517.0,17438.43,1.3506978851608196,52.83,2563153.11
1962-06-28,2665522.77,12570.0,48517.0,14553.89,1.1212193400444175,54.64,2650968.88
1962-06-29,2703840.44,12570.0,48517.0,12602.45,0.9659734488536973,55.47,2691237.99
1962-07-02,2729759.54,12570.0,48517.0,11837.2,0.9050947020107003,56.02,2717922.34
1962-07-03,2763526.16,12570.0,48517.0,10671.58,0.8123646036937666,56.74,2752854.58
1962-07-05,2780195.68,12570.0,48517.0,9874.98,0.7489916304570343,57.1,2770320.7
1962-07-06,2762692.19,12570.0,48517.0,10322.78,0.7846155764409026,56.73,2752369.41
1962-07-09,2762402.88,12570.0,48517.0,10033.47,0.7615999500857189,56.73,2752369.41
1962-07-10,2839060.41,12570.0,48517.0,7608.29,0.5686662408815542,58.36,2831452.12
1962-07-11,2819660.63,12570.0,48517.0,8100.48,0.6078220949423745,57.95,2811560.15
1962-07-12,2853295.03,12570.0,48517.0,6802.64,0.504572854819143,58.67,2846492.39
1962-07-13,2830032.07,12570.0,48517.0,7313.01,0.5451746533067716,58.18,2822719.06
1962-07-16,2825949.11,12570.0,48517.0,7111.41,0.5291367055773692,58.1,2818837.7
1962-07-17,2819426.3,12570.0,48517.0,7380.98,0.5505825608016952,57.96,2812045.32
1962-07-18,2765201.06,12570.0,48517.0,8950.29,0.6754282384720938,56.81,2756250.77
1962-07-19,2771483.4,12570.0,48517.0,8440.25,0.6348519499344469,56.95,2763043.15
1962-07-20,2777788.66,12570.0,48517.0,7953.13,0.5960992972779033,57.09,2769835.53
1962-07-23,2788326.76,12570.0,48517.0,7332.32,0.546711195060074,57.32,2780994.44
1962-07-24,2769635.6,12570.0,48517.0,7562.79,0.565046411003328,56.93,2762072.81
1962-07-25,2753889.86,12570.0,48517.0,4431.47,0.3159356187843869,56.67,2749458.39
1962-07-26,2776750.13,12570.0,48517.0,2548.07,0.16610280080449824,57.18,2774202.06
1962-07-27,2784965.25,12570.0,48517.0,2030.13,0.12489842904892567,57.36,2782935.12
1962-07-30,2814718.82,12570.0,48517.0,1703.16,0.09888637046671533,57.98,2813015.66
1962-07-31,2843173.09,12570.0,48517.0,1047.23,0.04670411990871148,58.58,2842125.86
1962-08-01,2829656.79,12570.0,48517.0,1115.69,0.05215038801910965,58.3,2828541.1
1962-08-02,2824758.96,12570.0,48517.0,1069.56,0.048480737424078546,58.2,2823689.4
1962-08-03,2830536.81,12570.0,48517.0,1025.37,0.04496522371770473,58.32,2829511.44
1962-08-06,2831948.22,12570.0,48517.0,981.27,0.04145629973190679,58.35,2830966.95
1962-08-07,2805842.66,12570.0,48517.0,1074.89,0.048904758950287786,57.81,2804767.77
1962-08-08,2797431.19,12570.0,48517.0,911.31,0.0358912748349135,57.64,2796519.88
1962-08-09,2808958.96,12570.0,48517.0,795.0,0.026638197266027563,57.88,2808163.96
1962-08-10,2807399.95,12570.0,48517.0,691.5,0.018404235941011926,57.85,2806708.45
1962-08-10,2733348.8,5424.0,47256.0,-410.8,0.3101937679407203,57.85,2733759.6
1962-08-13,2735173.69,5424.0,47256.0,-948.71,0.21102193690220172,57.9,2736122.4
1962-08-14,2760133.68,5424.0,47256.0,-1034.4,0.19522356142833708,58.43,2761168.08
1962-08-15,2792112.43,5424.0,47256.0,-1189.73,0.1665850046787516,59.11,2793302.16
1962-08-16,2791991.2,5424.0,47256.0,-1310.96,0.14423451850780777,59.11,2793302.16
1962-08-17,2797856.19,5424.0,47256.0,-1589.25,0.09292689687552436,59.24,2799445.44
1962-08-20,2820337.89,5424.0,47256.0,-1790.43,0.05583617184281908,59.72,2822128.32
1962-08-21,2817507.14,5424.0,47256.0,-1785.82,0.05668604957440815,59.66,2819292.96
1962-08-22,2830249.88,5424.0,47256.0,-1802.2,0.05366631528004917,59.93,2832052.08
1962-08-23,2849120.38,5424.0,47256.0,-1834.1,0.04778632853861542,60.33,2850954.48
1962-08-24,2829560.62,5424.0,47256.0,-2018.9,0.013714904732157085,59.92,2831579.52
1962-08-27,2830502.1,5424.0,47256.0,-2022.54,0.013044453831254521,59.94,2832524.64
1962-08-28,2814898.92,5424.0,47256.0,-2031.24,0.011439147200792255,59.61,2816930.16
1962-08-29,2784187.66,5424.0,47256.0,-2026.1,0.01238676087853674,58.96,2786213.76
1962-08-30,2788906.16,5424.0,47256.0,-2033.2,0.01107821688120808,59.06,2790939.36
1962-08-31,2797866.26,5424.0,47256.0,-2051.74,0.007660705254022987,59.25,2799918.0
1962-09-04,2809208.9,5424.0,47256.0,-2050.54,0.0078810381798812,59.49,2811259.44
1962-09-05,2775195.26,5424.0,47256.0,-2039.86,0.009850762278045488,58.77,2777235.12
1962-09-06,2767158.63,5424.0,47256.0,-2042.97,0.009276739446905935,58.6,2769201.6
1962-09-07,2781324.96,5424.0,47256.0,-2053.44,0.007347855309128654,58.9,2783378.4
1962-09-10,2769041.4,5424.0,47256.0,-2050.44,0.007899718557872887,58.64,2771091.84
1962-09-11,2782739.7,5424.0,47256.0,-2056.38,0.006805844369864089,58.93,2784796.08
1962-09-12,2788857.36,5424.0,47256.0,-2082.0,0.002081461740109772,59.06,2790939.36
1962-09-13,2794523.1,5424.0,47256.0,-2086.98,0.0011634679722158092,59.18,2796610.08
1962-09-14,2792632.82,5424.0,47256.0,-2087.02,0.0011557826220565878,59.14,2794719.84
1962-09-17,2805862.51,5424.0,47256.0,-2089.01,0.0007886001924076458,59.42,2807951.52
1962-09-18,2811532.87,5424.0,47256.0,-2089.37,0.0007220528860850256,59.54,2813622.24
1962-09-19,2798300.53,5424.0,47256.0,-2090.03,0.0006017671793714444,59.26,2800390.56
1962-09-20,2799719.34,5424.0,47256.0,-2088.9,0.000808773559367898,59.29,2801808.24
1962-09-21,2769014.59,5424.0,47256.0,-2077.25,0.0029574170907695763,58.64,2771091.84
1962-09-24,2712834.4,5424.0,47256.0,-2022.8,0.012996592357161885,57.45,2714857.2
1962-09-25,2701958.34,5424.0,47256.0,-2029.98,0.011672237342788994,57.22,2703988.32
1962-09-26,2705284.67,5424.0,47256.0,-2011.57,0.015066397193903791,57.29,2707296.24
1962-09-27,2670346.58,5424.0,47256.0,-1980.22,0.020846421387316183,56.55,2672326.8
1962-09-28,2671779.35,5424.0,47256.0,-1965.13,0.023627582976886052,56.58,2673744.48
1962-10-01,2659080.15,5424.0,47256.0,-1905.21,0.03467482038996306,56.31,2660985.36
1962-10-02,2666189.89,5424.0,47256.0,-1883.87,0.038610299247228475,56.46,2668073.76
1962-10-03,2677970.17,5424.0,47256.0,-1917.59,0.03239378048348629,56.71,2679887.76
1962-10-04,2684128.49,5424.0,47256.0,-1902.55,0.03516572020132225,56.84,2686031.04
1962-10-05,2705842.06,5424.0,47256.0,-1926.74,0.030706649048944046,57.3,2707768.8
1962-10-08,2711028.37,5424.0,47256.0,-1938.59,0.028520517393469058,57.41,2712966.96
1962-10-09,2710555.9,5424.0,47256.0,-1938.5,0.028538715547501425,57.4,2712494.4
1962-10-10,2730823.85,5424.0,47256.0,-1990.63,0.018926448584713484,57.83,2732814.48
1962-10-11,2713346.57,5424.0,47256.0,-1983.19,0.020299384849884805,57.46,2715329.76
1962-10-12,2701545.38,5424.0,47256.0,-1970.38,0.02265958491224518,57.21,2703515.76
1962-10-15,2715227.31,5424.0,47256.0,-1992.69,0.018547691622955442,57.5,2717220.0
1962-10-16,2721356.1,5424.0,47256.0,-2007.18,0.0158749393919021,57.63,2723363.28
1962-10-17,2702470.29,5424.0,47256.0,-1990.59,0.018935117881318964,57.23,2704460.88
1962-10-18,2692540.27,5424.0,47256.0,-1996.85,0.017780133452166003,57.02,2694537.12
1962-10-19,2669917.15,5424.0,47256.0,-1937.09,0.028797810943219315,56.54,2671854.24
1962-10-22,2619951.54,5424.0,47256.0,-1811.34,0.05198232152080773,55.48,2621762.88
1962-10-23,2606583.28,5424.0,47256.0,-1475.36,0.11392578994561431,55.19,2608058.64
1962-10-24,2618987.59,5424.0,47256.0,-885.05,0.22275834288178542,55.44,2619872.64
1962-10-25,2606361.0,5424.0,47256.0,-752.52,0.24719269528448784,55.17,2607113.52
1962-10-26,2596508.7,5424.0,47256.0,-681.06,0.26036734111174686,54.96,2597189.76
1962-10-29,2663400.69,5424.0,47256.0,-892.59,0.2213684923718846,56.38,2664293.28
1962-10-30,2685092.97,5424.0,47256.0,-938.07,0.21298332512050155,56.84,2686031.04
1962-10-31,2692572.72,5424.0,47256.0,-1019.28,0.19801092531046427,57.0,2693592.0
1962-11-01,2707184.63,5424.0,47256.0,-1056.73,0.19110596818762815,57.31,2708241.36
1962-11-02,2748599.75,5424.0,47256.0,-1226.89,0.1597349483357453,58.19,2749826.64
1962-11-05,2772618.99,5424.0,47256.0,-1308.21,0.14474118813289438,58.7,2773927.2
1962-11-07,2791918.37,5424.0,47256.0,-1383.79,0.1308072898176591,59.11,2793302.16
1962-11-08,2792394.98,5424.0,47256.0,-1379.74,0.13155350918163,59.12,2793774.72
1962-11-09,2786292.4,5424.0,47256.0,-1339.04,0.13905819303036937,58.99,2787631.44
1962-11-12,2833887.42,5424.0,47256.0,-1472.58,0.11443822159083816,60.0,2835360.0
1962-11-13,2836706.22,5424.0,47256.0,-1489.14,0.11138433118068192,60.06,2838195.36
1962-11-14,2853227.12,5424.0,47256.0,-1507.84,0.1079371295591256,60.41,2854734.96
1962-11-15,2865472.08,5424.0,47256.0,-1549.44,0.1002673634406539,60.67,2867021.52
1962-11-16,2855558.01,5424.0,47256.0,-1539.75,0.10205420658693254,60.46,2857097.76
1962-11-19,2853601.11,5424.0,47256.0,-1606.41,0.08976452104964894,60.42,2855207.52
1962-11-20,2863413.46,5424.0,47256.0,-1717.82,0.06922359449255477,60.63,2865131.28
1962-11-21,2889345.57,5424.0,47256.0,-1776.51,0.05840255636231895,61.18,2891122.08
1962-11-23,2929408.28,5424.0,47256.0,-1881.4,0.03906534474671908,62.03,2931289.68
1962-11-26,2934111.07,5424.0,47256.0,-1904.21,0.03485981667903926,62.13,2936015.28
1962-11-27,2929856.15,5424.0,47256.0,-1906.09,0.034513805912290696,62.04,2931762.24
1962-11-28,2950588.99,5424.0,47256.0,-1965.89,0.023488300056232925,62.48,2952554.88
1962-11-29,2961912.03,5424.0,47256.0,-1984.29,0.020095872312587415,62.72,2963896.32
1962-11-30,2964746.14,5424.0,47256.0,-1985.54,0.01986476003351556,62.78,2966731.68
1962-12-03,2949160.41,5424.0,47256.0,-1976.79,0.021478036457336425,62.45,2951137.2
1962-12-04,2971830.62,5424.0,47256.0,-1989.46,0.019143010098649216,62.93,2973820.08
1962-12-05,2998749.79,5424.0,47256.0,-2006.21,0.016055351611086566,63.5,3000756.0
1962-12-06,2992140.56,5424.0,47256.0,-1999.6,0.017272355137562867,63.36,2994140.16
1962-12-07,2995444.61,5424.0,47256.0,-2003.47,0.01656023315574856,63.43,2997448.08
1962-12-10,2991680.37,5424.0,47256.0,-1987.23,0.019553816083430153,63.35,2993667.6
1962-12-10,2906009.4,6291.0,45880.0,-488.6,0.2843919138411528,63.35,2906498.0
1962-12-11,2870956.66,6291.0,45880.0,-213.74,0.328083653405117,62.58,2871170.4
1962-12-12,2897326.57,6291.0,45880.0,-454.23,0.289855405452653,63.16,2897780.8
1962-12-13,2893222.79,6291.0,45880.0,-428.81,0.29389651404028294,63.07,2893651.6
1962-12-14,2882265.36,6291.0,45880.0,-375.04,0.30244341070881386,62.83,2882640.4
1962-12-17,2887593.41,6291.0,45880.0,-552.59,0.2742200908384378,62.95,2888146.0
1962-12-18,2874208.08,6291.0,45880.0,-632.72,0.2614831192553675,62.66,2874840.8
1962-12-19,2880875.69,6291.0,45880.0,-847.11,0.2274047044686509,62.81,2881722.8
1962-12-20,2901642.55,6291.0,45880.0,-1643.85,0.1007559941930598,63.28,2903286.4
1962-12-21,2894388.71,6291.0,45880.0,-2015.69,0.04165016958881529,63.13,2896404.4
1962-12-24,2889746.98,6291.0,45880.0,-2069.42,0.033109816616359145,63.03,2891816.4
1962-12-26,2903017.18,6291.0,45880.0,-2104.42,0.02754551772397995,63.32,2905121.6
1962-12-27,2907058.28,6291.0,45880.0,-2192.52,0.01354114891700553,63.41,2909250.8
1962-12-28,2899695.61,6291.0,45880.0,-2214.39,0.010065093924832624,63.25,2901910.0
1962-12-31,2907945.6,6291.0,45880.0,-2222.8,0.008728445309574728,63.43,2910168.4
1963-01-02,2906113.68,6291.0,45880.0,-2219.52,0.009249931037044412,63.39,2908333.2
1963-01-03,2929058.85,6291.0,45880.0,-2214.35,0.010070829354478283,63.89,2931273.2
1963-01-04,2954730.07,6291.0,45880.0,-2235.93,0.006641783709092547,64.45,2956966.0
1963-01-07,2961147.86,6291.0,45880.0,-2241.34,0.005780853882288328,64.59,2963389.2
1963-01-08,2979031.68,6291.0,45880.0,-2250.72,0.004290279904927002,64.98,2981282.4
1963-01-09,2990039.24,6291.0,45880.0,-2254.36,0.0037115533192803307,65.22,2992293.6
1963-01-10,2987277.95,6291.0,45880.0,-2262.85,0.0023628159775924973,65.16,2989540.8
1963-01-11,2984524.37,6291.0,45880.0,-2263.63,0.0022377395180759596,65.1,2986788.0
1963-01-14,3002869.78,6291.0,45880.0,-2270.22,0.001189946993618074,65.5,3005140.0
1963-01-15,3008374.3,6291.0,45880.0,-2271.3,0.001019472628187773,65.62,3010645.6
1963-01-16,2991403.1,6291.0,45880.0,-2266.9,0.0017186290096208034,65.25,2993670.0
1963-01-17,2998282.78,6291.0,45880.0,-2269.22,0.0013499692327651747,65.4,3000552.0
1963-01-18,3012043.3,6291.0,45880.0,-2272.7,0.000795838912439846,65.7,3014316.0
1963-01-21,3003784.82,6291.0,45880.0,-2272.78,0.0007839571094889197,65.52,3006057.6
1963-01-22,3016628.55,6291.0,45880.0,-2275.45,0.0003592694510544045,65.8,3018904.0
1963-01-23,3021674.9,6291.0,45880.0,-2275.9,0.00028793455640358304,65.91,3023950.8
1963-01-24,3029932.88,6291.0,45880.0,-2276.32,0.00022099494390903293,66.09,3032209.2
1963-01-25,3036355.76,6291.0,45880.0,-2276.64,0.0001702142490398479,66.23,3038632.4
1963-01-28,3052872.27,6291.0,45880.0,-2276.93,0.0001236581656268252,66.59,3055149.2
1963-01-29,3052413.39,6291.0,45880.0,-2277.01,0.00011109668466643876,66.58,3054690.4
1963-01-30,3040943.57,6291.0,45880.0,-2276.83,0.00013972473485364227,66.33,3043220.4
1963-01-31,3046448.72,6291.0,45880.0,-2277.28,6.809228328470392e-05,66.45,3048726.0
1963-02-01,3040025.46,6291.0,45880.0,-2277.34,5.866951539384166e-05,66.31,3042302.8
1963-02-04,3056083.27,6291.0,45880.0,-2277.53,2.823315530144522e-05,66.66,3058360.8
1963-02-05,3041860.53,6291.0,45880.0,-2277.47,3.7514179587113186e-05,66.35,3044138.0
1963-02-06,3060671.11,6291.0,45880.0,-2277.69,3.158188340103129e-06,66.76,3062948.8
1963-02-07,3062965.12,6291.0,45880.0,-2277.68,4.062663193087621e-06,66.81,3065242.8
1963-02-08,3046448.32,6291.0,45880.0,-2277.68,5.065853951145534e-06,66.45,3048726.0
1963-02-11,3044613.14,6291.0,45880.0,-2277.66,7.468023535048317e-06,66.41,3046890.8
1963-02-12,3026261.16,6291.0,45880.0,-2277.64,1.0750328303984601e-05,66.01,3028538.8
1963-02-13,3050118.72,6291.0,45880.0,-2277.68,5.514491216875635e-06,66.53,3052396.4
1963-02-14,3060212.31,6291.0,45880.0,-2277.69,2.5458729680534053e-06,66.75,3062490.0
